sample_name	library_ID	title	HOST	DNA_extraction_kit	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	run_id	run_date	design_description	filetype	filename	filename2	filename3	filename4	assembly	fasta_file	geo_loc_name_country	lat_lon	mouseID	age (days)	genotype	Cage	Breeder	collection_date	event_description	unitn_file_paths	uuid	study_name
CALTEC-001-145	CALTEC-001-145	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	439	3/18/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268473	B1_C1_ASO	64	ASO	1	1	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-145/CALTEC-001-145_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-145/CALTEC-001-145_R2.fastq.gz;	015b3b0b-0674-45a2-8ed9-e45008752bc3	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-146	CALTEC-001-146	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268474	B1_C1_WT	64	WT	1	1	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-146/CALTEC-001-146_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-146/CALTEC-001-146_R2.fastq.gz;	263b35b4-a16b-4021-96a1-9175c3baa4b3	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-147	CALTEC-001-147	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268475	B1_C2_WT	64	WT	2	1	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-147/CALTEC-001-147_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-147/CALTEC-001-147_R2.fastq.gz;	96fcd832-5160-48cc-b240-2a778646da8d	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-148	CALTEC-001-148	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268476	B1_C2_ASO	64	ASO	2	1	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-148/CALTEC-001-148_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-148/CALTEC-001-148_R2.fastq.gz;	eb78b51e-3adf-4954-8b0e-f35f7c3867bd	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-149	CALTEC-001-149	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268477	B1_C1_WT	64	WT	1	1	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-149/CALTEC-001-149_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-149/CALTEC-001-149_R2.fastq.gz;	0f2c14b4-1ecd-43f3-8be7-64faf5eaf6f4	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-150	CALTEC-001-150	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268478	B2_C1_WT	64	WT	1	2	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-150/CALTEC-001-150_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-150/CALTEC-001-150_R2.fastq.gz;	d7e10897-3956-4ba2-aaff-4e00f9131d98	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-151	CALTEC-001-151	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268479	B2_C1_ASO	64	ASO	1	2	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-151/CALTEC-001-151_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-151/CALTEC-001-151_R2.fastq.gz;	38528a12-61c4-4514-aa15-66fba2a64f11	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-152	CALTEC-001-152	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268480	B2_C2_WT	64	WT	2	2	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-152/CALTEC-001-152_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-152/CALTEC-001-152_R2.fastq.gz;	e6a84a98-36f8-478f-81bf-2e71dfd3189d	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-153	CALTEC-001-153	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268481	B2_C2_ASO	64	ASO	2	2	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-153/CALTEC-001-153_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-153/CALTEC-001-153_R2.fastq.gz;	3470797e-9828-4624-817c-c729e0e06580	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-154	CALTEC-001-154	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268482	B3_C4_ASO	64	ASO	4	3	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-154/CALTEC-001-154_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-154/CALTEC-001-154_R2.fastq.gz;	978f0cc2-b95f-413c-9793-3878ac5a19e6	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-155	CALTEC-001-155	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268483	B3_C3_ASO	64	ASO	3	3	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-155/CALTEC-001-155_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-155/CALTEC-001-155_R2.fastq.gz;	512c3468-3c15-40fb-986b-e6b7c5646db3	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-156	CALTEC-001-156	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268484	B4_C3_ASO	64	ASO	3	4	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-156/CALTEC-001-156_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-156/CALTEC-001-156_R2.fastq.gz;	701b475f-ffa0-4d4c-88a2-c91fe43c8b7a	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-157	CALTEC-001-157	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268485	B4_C4_ASO	64	ASO	4	4	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-157/CALTEC-001-157_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-157/CALTEC-001-157_R2.fastq.gz;	5bf53ad4-3029-418a-a261-b133fc5c32a8	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-158	CALTEC-001-158	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268486	B4_C4_WT	64	WT	4	4	4/19/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-158/CALTEC-001-158_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-158/CALTEC-001-158_R2.fastq.gz;	8ce39722-392e-4544-b341-33369e48df4a	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-159	CALTEC-001-159	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268487	B1_C1_ASO	68	ASO	1	1	4/23/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-159/CALTEC-001-159_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-159/CALTEC-001-159_R2.fastq.gz;	0fa9886c-6b6b-4f3c-b506-288d3350661b	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-160	CALTEC-001-160	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268488	B1_C1_WT	68	WT	1	1	4/23/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-160/CALTEC-001-160_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-160/CALTEC-001-160_R2.fastq.gz;	353f1113-7733-4cf0-8b18-706255260d9d	MazmanianS_DeCastroFonsecaM_2
CALTEC-001-161	CALTEC-001-161	Fecal metagenome of lab mouse	Mus Musculus	QIAamp Fast DNA Stool Mini Kit	WGS	METAGENOMIC	RANDOM	paired	ILLUMINA	Illumina NovaSeq X Plus	435	3/7/25	DNA was isolated from one mouse stool sample pellet using the Qiagen FAST DNA stool mini kit following the manufacturers protocol. Libraries were prepared using the Illumina DNA Prep, (M) Tagmentation (96 Samples, IPB) kit (Illumina, #20060059). Sequencing was performed using Illumina NovaSeq X Plus aiming for 70 million reads per sample, with mean read length of 150 base pairs. Library preparation and Sequencing was performed by Prebiomics. Fastq files were uniformly processed using the curatedMetagenomicsNextflow pipeline (https://github.com/seandavi/curatedMetagenomicsNextflow) specifying the mouse reference genome in Trimmomatic.	fastq							USA	34.1374596;-118.1268489	B1_C2_WT	68	WT	2	1	4/23/24	collection	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-161/CALTEC-001-161_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-161/CALTEC-001-161_R2.fastq.gz;	bb54e075-35d0-4184-a68a-db55848ea6f1	MazmanianS_DeCastroFonsecaM_2
